"rule_touch_mth";"c_t_flag";"country";"rule_id";"rule_name";"region";"risk_sub_region";"rule_type";"group_flag";"cust_num";"hld_txn_amt";"hld_gloss";"hld_pp_nloss";"txn_amt";"gloss";"pp_nloss"
"620";"2014-01";"C";"DE";192889;"EMEA_on_eBay_DE_control";"EMEA";"EMEA_DE";"Newbie";"025_EMEA_on_eBay_DE_control";125;0;0;0;23270.62;564.640000010903;0
"621";"2014-01";"C";"DE";179329;"ARS_DE_eBay_INR1_CG";"EMEA";"EMEA_DE";"Newbie";"005_ARS_DE_eBay_INR1_CG";33;0;0;0;18150.17;2194.30000000953;0
"622";"2013-06";"T";"GB";117887;"ALH_ARS_masked2_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"107_ALH_ARS_masked2_nonbiz_GB";99;59753.57;11843.5000000316;1381.25230523316;79097.12;12537.3100000456;1537.5861826331
"623";"2013-12";"C";"US";108834;"ALH_OFFEBAY_S4_US_Control_10";"NA";"NA_US";"Newbie";"002_ALH_OFFEBAY_S4_US_Control_10";1461;0;0;0;751863.87;101496.660000252;56134.25
"624";"2013-11";"T";"US";148538;"ALH_ARS_masked1_biz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_22_43";6;15065.83;0;0;15525.2;0;0
"625";"2013-08";"T";"US";130420;"ALH_GC_Throttle_00_21";"NA";"NA_US";"Newbie";"002_ALH_GC_Throttle_00_21";1617;867484.12;45076.1600001795;8815.41854683257;1324026.38;70872.094645481;17600.9285468326
"626";"2013-12";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";27;0;0;0;16248.7;446.000000001743;0
"627";"2013-05";"T";"US";138429;"ALH_ARS_masked2_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_44_89";346;248448.97;28065.9600001073;3708.57;373023.78;38493.7300001518;6533.42
"628";"2013-05";"T";"US";148538;"ALH_ARS_masked1_biz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_22_43";4;54133.99;0;0;118821.98;0;0
"629";"2013-10";"C";"FR";175042;"ALH_OFFEBAY_FR_email_NonBiz_Only_Control";"EMEA";"EMEA_FR";"Newbie";"006_ALH_OFFEBAY_FR_email_NonBiz_Only_Control";105;0;0;0;34772.22;8230.07000006565;5923.47367735595
"630";"2013-07";"C";"US";148587;"ALH_ARS_masked1_biz_US_CG_90";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_CG_90";2;0;0;0;3751.79;500.000000001;0
"631";"2013-11";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";32;0;0;0;13814.85;359.930000016274;0
"632";"2013-09";"T";"CN|C2";167560;"ALH_OFFEBAY_CN_C2_email_only_Biz_Only";"APAC";"APAC_CN+C2";"Newbie";"022_ALH_OFFEBAY_CN_C2_email_only_Biz_Only";110;135684.55;11149.9600000261;50;195969.74;15951.9600000291;1611.4
"633";"2013-08";"C";"CA";144993;"ALH_OFFEBAY_CA_10_Control";"NA";"NA_CA";"Newbie";"001_ALH_OFFEBAY_CA_10_Control";100;0;0;0;78068.04;3294.07000001882;1714.54204582241
"634";"2013-11";"T";"US";138487;"ALH_ARS_masked2_nonbiz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_22_43";281;179195.93;14669.280000037;2146.12;237235.89;20546.3500000538;2826.81
"635";"2013-09";"T";"DE";116830;"ALH_ARS_masked2_biz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"109_ALH_ARS_masked2_biz_DE";5;2486.57;0;0;2618.65;132.080000001321;24.8937376105687
"636";"2013-10";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_HK";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";11;0;0;0;25368.23;1034.61000001488;0
"637";"2013-12";"T";"US";138427;"ALH_ARS_masked1_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"102_ALH_ARS_masked1_nonbiz_US_44_89";4;3860;0;0;5703;1070;0
"638";"2013-04";"C";"CN|C2";144987;"ALH_OFFEBAY_IN_CN_C2_email_only_Control";"APAC";"APAC_IN";"Newbie";"021_ALH_OFFEBAY_IN_CN_C2_email_only_Control";120;0;0;0;244467.59;13510.4900000387;7667.33708768212
"639";"2013-10";"T";"US";138429;"ALH_ARS_masked2_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_44_89";255;168444.02;12835.78000003;3699.59668018123;225738.61;20584.4800000551;5622.03668018123
"640";"2013-11";"C";"GB";150339;"ALH_ARS_masked2_biz_GB_CG";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"111_ALH_ARS_masked2_biz_GB_CG";19;0;0;0;24489.12;2827.50000001615;134.163782921306
"641";"2013-09";"C";"IE|IL";182682;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";"EMEA";"EMEA_UK";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";46;0;0;0;36912.42;149.810000002668;0
"642";"2013-10";"C";"TR";192906;"EMEA_on_eBay_TR_control";"EMEA";"EMEA_BE";"Newbie";"031_EMEA_on_eBay_TR_control";2;0;0;0;196.01;0;0
"643";"2013-04";"T";"GB";117887;"ALH_ARS_masked2_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"107_ALH_ARS_masked2_nonbiz_GB";121;67941.48;7146.72000004291;992.341963956961;92713.07;9400.13000007086;1118.89196395696
"644";"2013-05";"T";"IN";168090;"ALH_OFFEBAY_TIER2_APAC_Only_IN_Test_WPS";"APAC";"APAC_IN";"Newbie";"017_ALH_OFFEBAY_TIER2_APAC_Only_IN_Test_WPS";20;14723.26;1500.970000007;0;56991.28;28526.160000111;299.99
"645";"2013-08";"T";"SG|TH|VN|ID|MY|PH";168083;"ALH_OFFEBAY_TIER2_APAC_Exclude_IN_Test_WPS";"APAC";"APAC_SEA";"Newbie";"024_ALH_OFFEBAY_TIER2_APAC_Exclude_IN_Test_WPS";187;61024.87;9256.45000004806;26.67;165544.21;57235.7500001367;2577.12
"646";"2013-06";"C";"GB";150337;"ALH_ARS_masked1_biz_GB_CG";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"110_ALH_ARS_masked1_biz_GB_CG";2;0;0;0;17070.93;1302.30000000153;308.324912538799
"647";"2013-07";"C";"FR";175042;"ALH_OFFEBAY_FR_email_NonBiz_Only_Control";"EMEA";"EMEA_FR";"Newbie";"006_ALH_OFFEBAY_FR_email_NonBiz_Only_Control";1971;0;0;0;673844.85;86015.5421321933;35258.5149162068
"648";"2013-12";"C";"US";148587;"ALH_ARS_masked1_biz_US_CG_90";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_CG_90";6;0;0;0;8403.2;475.000000001;31.2
"649";"2013-09";"C";"SG|TH|VN|ID|MY|PH|IN";180302;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";239;0;0;0;295974.87;15203.0600000504;12036.1120653714
"650";"2013-09";"T";"US";148538;"ALH_ARS_masked1_biz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_22_43";7;12443.67;1900.000000002;59.7;16827.56;1900.000000002;59.7
"651";"2014-01";"T";"GB";117887;"ALH_ARS_masked2_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"107_ALH_ARS_masked2_nonbiz_GB";224;116565.23;9734.67000003257;48.2073217243525;125703.07;10457.0600000391;65.35800033053
"652";"2014-01";"C";"DE";179335;"ARS_DE_eBay_INR2_CG";"EMEA";"EMEA_DE";"Newbie";"005_ARS_DE_eBay_INR2_CG";13;0;0;0;13168.62;0;0
"653";"2013-12";"T";"US";148537;"ALH_ARS_masked1_biz_US_0_21";"NA";"NA_US";"ARS_Masked_ALH";"112_ALH_ARS_masked1_biz_US_0_21";5;6106.5;0;0;6106.5;0;0
"654";"2013-05";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_CH";"Newbie";"005_ARS_DE_eBay_INR3";1;0;0;0;0;0;0
"655";"2013-11";"T";"US";148598;"ALH_ARS_masked2_biz_US_0_21";"NA";"NA_US";"ARS_Masked_ALH";"113_ALH_ARS_masked2_biz_US_0_21";261;312922.73;6261.350000016;1520.49;683982.13;23114.30000007;4905.94
"656";"2013-09";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";132;0;0;0;81040.59;23753.5200000555;13356.6891772559
"657";"2013-08";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";170;85426.96;1550.83000001276;13.16;193449.27;1829.83000001376;302.16
"658";"2013-12";"C";"SG|TH|VN|ID|MY|PH";168087;"ALH_OFFEBAY_TIER2_Control_Exclude_IN_WPS_only";"APAC";"APAC_SEA";"Newbie";"024_ALH_OFFEBAY_TIER2_Control_Exclude_IN_WPS_only";64;0;0;0;67008.85;11064.720000067;500.46
"659";"2013-04";"T";"AU|NZ";166738;"ALH_OFFEBAY_AU_NZ_test_email_wps";"APAC";"APAC_AU+NZ";"Newbie";"012_ALH_OFFEBAY_AU_NZ_test_email_wps";32;7675.35;472.830000004117;0;8804.48;875.150000007023;0
"660";"2013-11";"T";"GB";150336;"ALH_ARS_masked1_biz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"110_ALH_ARS_masked1_biz_GB";9;23942.87;596.820000003257;384.986744345891;106189.27;688.604257221135;384.986744345891
"661";"2013-12";"T";"GB";117887;"ALH_ARS_masked2_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"107_ALH_ARS_masked2_nonbiz_GB";248;143920.29;19580.8488922771;1642.30359730286;171667.4;20391.3088922902;1789.42060101389
"662";"2013-10";"T";"US";138427;"ALH_ARS_masked1_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"102_ALH_ARS_masked1_nonbiz_US_44_89";3;6308;0;0;12113;0;0
"663";"2013-10";"T";"SG|TH|VN|ID|MY|PH|IN";177168;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email";111;89558.95;2305.67000002268;133.26;266578.21;6936.17000005837;133.26
"664";"2013-10";"C";"SG|TH|VN|ID|MY|PH|IN";148264;"ALH_OFFEBAY_Rest_Of_APAC_Control";"APAC";"APAC_IN";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Control";39;0;0;0;37196.96;834.940000005982;182.966755215985
"665";"2013-10";"C";"GB";117779;"ALH_OFFEBAY_S4_GB_Control_10_email_payments";"EMEA";"EMEA_UK";"Newbie";"008_ALH_OFFEBAY_S4_GB_Control_10_email_payments";225;0;0;0;138025.61;24382.9153614671;13566.9500373762
"666";"2013-11";"C";"CN|C2";144987;"ALH_OFFEBAY_IN_CN_C2_email_only_Control";"APAC";"APAC_CN+C2";"Newbie";"021_ALH_OFFEBAY_IN_CN_C2_email_only_Control";414;0;0;0;717848.03;47969.6300004685;2272.01853720856
"667";"2014-01";"C";"CN|C2";144987;"ALH_OFFEBAY_IN_CN_C2_email_only_Control";"APAC";"APAC_CN+C2";"Newbie";"021_ALH_OFFEBAY_IN_CN_C2_email_only_Control";201;0;0;0;191742.8;4855.69000006844;35.1827144949058
"668";"2013-12";"C";"DE";179337;"ARS_DE_eBay_INR3_CG";"EMEA";"EMEA_DE";"Newbie";"005_ARS_DE_eBay_INR3_CG";5;0;0;0;4954.91;3163.45000000412;0
"669";"2013-05";"C";"AU|NZ";166746;"ALH_OFFEBAY_AU_NZ_control_email_wps";"APAC";"APAC_AU+NZ";"Newbie";"012_ALH_OFFEBAY_AU_NZ_control_email_wps";999;0;0;0;880067.51;86503.2230873213;36754.8034594044
"670";"2014-01";"T";"BE|IT|NL|PT|ES";168867;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";"EMEA";"EMEA_ES";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only";854;186728.67;9530.40000005204;50.0334794343607;208212.95;11193.1700000561;50.0334794343607
"671";"2013-12";"T";"TR";192899;"EMEA_on_eBay_TR_test";"EMEA";"EMEA_PL";"Newbie";"031_EMEA_on_eBay_TR_test";6;19.55;0;0;692.08;316.660000000328;0
"672";"2013-12";"T";"CN|C2";180297;"ALH_OFFEBAY_CN_C2_wps_Till_7_Trans";"APAC";"APAC_CN+C2";"Newbie";"014_ALH_OFFEBAY_CN_C2_wps_Till_7_Trans";90;151290.34;13416.1200001984;175.51;186996.26;13941.4700002064;175.51
"673";"2013-07";"T";"GB";117887;"ALH_ARS_masked2_nonbiz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"107_ALH_ARS_masked2_nonbiz_GB";160;67257.43;6010.76000004001;299.750622850637;96348.41;9092.28071436523;887.294503323753
"674";"2013-06";"C";"IN";168094;"ALH_OFFEBAY_TIER2_Control_Only_IN_WPS_only";"APAC";"APAC_IN";"Newbie";"017_ALH_OFFEBAY_TIER2_Control_Only_IN_WPS_only";29;0;0;0;26832.46;738.340000012;36.43
"675";"2013-06";"C";"DE";117727;"ALH_ARS_masked2_biz_DE_CG";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"109_ALH_ARS_masked2_biz_DE_CG";20;0;0;0;240913.47;4828.5600000238;361.417927688157
"676";"2013-07";"C";"CN|C2";180308;"ALH_OFFEBAY_CN_C2_wps_Till_7_Trans_Control";"APAC";"APAC_CN+C2";"Newbie";"014_ALH_OFFEBAY_CN_C2_wps_Till_7_Trans_Control";123;0;0;0;165292.56;54202.3600006492;2617.70282882883
"677";"2013-07";"C";"CN|C2";168076;"ALH_OFFEBAY_CN_C2_WPS_only_Control_Non_Biz";"APAC";"APAC_CN+C2";"Newbie";"013_ALH_OFFEBAY_CN_C2_WPS_only_Control_Non_Biz";1237;0;0;0;2807122.73;296953.996854258;11324.928041464
"678";"2013-06";"C";"US";148633;"ALH_ARS_masked2_biz_US_CG_90";"NA";"NA_US";"ARS_Masked_ALH";"113_ALH_ARS_masked2_biz_US_CG_90";73;0;0;0;236862.59;3556.650000011;2642.62
"679";"2013-11";"T";"DE";117876;"ALH_ARS_masked1_nonbiz_DE";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"104_ALH_ARS_masked1_nonbiz_DE";2;1160;486.18000000135;0;1160;486.18000000135;0
"680";"2013-06";"T";"US";138427;"ALH_ARS_masked1_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"102_ALH_ARS_masked1_nonbiz_US_44_89";3;1300;300.000000001;0;2075.3;690.000000002;0
"681";"2013-10";"T";"GB";150336;"ALH_ARS_masked1_biz_GB";"EMEA";"EMEA_UK";"ARS_Masked_ALH";"110_ALH_ARS_masked1_biz_GB";10;41128.69;324.380000001622;143.9;130739.62;1094.5250000057;143.9
"682";"2013-12";"T";"CN|C2";167989;"ALH_OFFEBAY_CN_C2_WPS_only_Non_Biz";"APAC";"APAC_CN+C2";"Newbie";"013_ALH_OFFEBAY_CN_C2_WPS_only_Non_Biz";1467;3282140.31;590487.590009192;8073.58;3348912.29;594728.880009251;8073.58
"683";"2013-11";"T";"DE";192881;"EMEA_on_eBay_DE_test";"EMEA";"EMEA_DE";"Newbie";"025_EMEA_on_eBay_DE_test";955;94315.2;8241.9650612659;408.611528341599;436689.53;39617.1234259474;5508.0438108217
"684";"2013-11";"C";"SG|TH|VN|ID|MY|PH|IN";180302;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";"APAC";"APAC_SEA";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";1144;0;0;0;488176.99;15387.1300000922;2312.51368022464
"685";"2013-10";"C";"US";108834;"ALH_OFFEBAY_S4_US_Control_10";"NA";"NA_US";"Newbie";"002_ALH_OFFEBAY_S4_US_Control_10";917;0;0;0;725035.9;49124.8900002645;24301.98
"686";"2013-12";"T";"DE";192881;"EMEA_on_eBay_DE_test";"EMEA";"EMEA_DE";"Newbie";"025_EMEA_on_eBay_DE_test";1462;137127.97;8187.17000014093;107.515543674402;518525.66;46750.6910847755;2495.25503060562
"687";"2013-06";"C";"SG|TH|VN|ID|MY|PH";168087;"ALH_OFFEBAY_TIER2_Control_Exclude_IN_WPS_only";"APAC";"APAC_SEA";"Newbie";"024_ALH_OFFEBAY_TIER2_Control_Exclude_IN_WPS_only";109;0;0;0;64325.47;3653.50000003785;1416.92043567839
"688";"2013-12";"C";"CA";144993;"ALH_OFFEBAY_CA_10_Control";"NA";"NA_CA";"Newbie";"001_ALH_OFFEBAY_CA_10_Control";96;0;0;0;47394.84;1556.65000000768;95.3310905769221
"689";"2013-11";"C";"DE";117727;"ALH_ARS_masked2_biz_DE_CG";"EMEA";"EMEA_DE";"ARS_Masked_ALH";"109_ALH_ARS_masked2_biz_DE_CG";18;0;0;0;34117.94;3361.31000001349;2239.96581216032
"690";"2014-01";"T";"US";138427;"ALH_ARS_masked1_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"102_ALH_ARS_masked1_nonbiz_US_44_89";1;400;400.000000001;0;1157.68;778.840000002;0
"691";"2013-04";"T";"US";130420;"ALH_GC_Throttle_00_21";"NA";"NA_US";"Newbie";"002_ALH_GC_Throttle_00_21";2641;1326224.56;81100.1100002889;15952.51;1763086.35;124307.210000451;29133.46
"692";"2013-08";"T";"US";138429;"ALH_ARS_masked2_nonbiz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_44_89";332;183133.3;12049.8400000353;3935.24;323498.35;37092.3300000883;9226.35
"693";"2013-07";"C";"CN|C2";180300;"ALH_OFFEBAY_CN_C2_email_Till_7_Trans_Control";"APAC";"APAC_CN+C2";"Newbie";"018_ALH_OFFEBAY_CN_C2_email_Till_7_Trans_Control";531;0;0;0;2253833.45;106396.825000974;17457.683495117
"694";"2013-09";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_NL";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";109;310.76;160.760000001608;0;58849.42;3714.61000003224;938.482397985299
"695";"2013-10";"C";"CN|C2|HK|TW";175270;"ALH_ONEBAY_CN_C2_Control";"APAC";"APAC_CN+C2";"Newbie";"019_ALH_ONEBAY_CN_C2_Control";11;0;0;0;3785;329.660000021797;20.35
"696";"2013-08";"T";"RO|PL";182684;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only";188;76239.75;17126.1400000308;10658.1716841794;91036.48;17320.8200000405;10679.0018382759
"697";"2013-11";"C";"IE|IL";182682;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";33;0;0;0;6377.26;140.000000001;0
"698";"2014-01";"C";"IE|IL";182682;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";36;0;0;0;14042.99;116.670000008359;20.72
"699";"2013-09";"T";"SG|TH|VN|ID|MY|PH|IN";148263;"ALH_OFFEBAY_Rest_Of_APAC_Test";"APAC";"APAC_IN";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Test";296;223938.79;4701.36000003031;724.33;357467.49;9087.02000005568;2024.39768707483
"700";"2013-05";"T";"US";148626;"ALH_ARS_masked2_biz_US_44_89";"NA";"NA_US";"ARS_Masked_ALH";"113_ALH_ARS_masked2_biz_US_44_89";337;550572.3;4038.970000028;740.6;1158661.67;16612.460000045;10495.16
"701";"2014-01";"C";"SG|TH|VN|ID|MY|PH|IN";180306;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS_Control";"APAC";"APAC_SEA";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS_Control";171;0;0;0;34876.09;2156.56000002419;313.043526653119
"702";"2013-12";"C";"IE|IL";182682;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only_Control";47;0;0;0;20947.39;559.43000001157;31.86
"703";"2013-09";"T";"DE";139472;"ALH_OFFEBAY_S4_DE_New";"EMEA";"EMEA_DE";"Newbie";"004_ALH_OFFEBAY_S4_DE_New";2212;657290.3;75255.4034989546;11887.1969467477;1048671.16;96352.343491182;15249.6371448036
"704";"2013-08";"T";"SG|TH|VN|ID|MY|PH|IN";177217;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";"APAC";"APAC_IN";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";22;15574.85;104.990000002;0;43744.02;206.490000009;0
"705";"2013-04";"T";"DE";166033;"ARS_DE_eBay_INR3";"EMEA";"EMEA_BE";"Newbie";"005_ARS_DE_eBay_INR3";1;0;0;0;0;0;0
"706";"2013-12";"T";"SG|TH|VN|ID|MY|PH|IN";177217;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";"APAC";"APAC_SEA";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";87;25573.94;610.930000018;0;43779.19;2021.400000026;4.78
"707";"2013-08";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";189;0;0;0;92650.27;19787.5700000503;13461.23541299
"708";"2013-04";"C";"HK|TW|KR";167557;"ALH_OFFEBAY_TIER3_Control_Email_Only";"APAC";"APAC_KR";"Newbie";"023_ALH_OFFEBAY_TIER3_Control_Email_Only";19;0;0;0;21279.12;0;0
"709";"2014-01";"C";"US|CA";196002;"ALH_NA_EXPANSION_service_CONTROL";"NA";"NA_US";"Newbie";"028_ALH_NA_EXPANSION_service_CONTROL";308;0;0;0;273330.64;4947.900000013;237.07
"710";"2014-01";"T";"SG|TH|VN|ID|MY|PH|IN";177217;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";"APAC";"APAC_IN";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";18;7808.21;209.990000001;9.54;8922.35;209.990000001;9.54
"711";"2013-10";"C";"BE|IT|NL|PT|ES";168869;"ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";"EMEA";"EMEA_ES";"Newbie";"003_ALH_OFFEBAY_BE_IT_NL_PT_ES_email_NonBiz_Only_Control";34;0;0;0;19290.23;3747.76000000986;1373.26010385036
"712";"2013-12";"T";"GR|LU|BG|SK|LV|DK|ZA";182675;"ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";"EMEA";"EMEA_ZA";"Newbie";"009_ALH_OFFEBAY_GR_LU_BG_SK_LV_DK_ZA_email_NonBiz_Only";127;35772.48;4491.56000000844;0;46629.78;4491.56000000844;0
"713";"2013-10";"T";"SG|TH|VN|ID|MY|PH|IN";148263;"ALH_OFFEBAY_Rest_Of_APAC_Test";"APAC";"APAC_SEA";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Test";863;299575.89;17363.0600000811;3863.39287961184;492156.97;19206.660000099;4610.07287961184
"714";"2013-12";"T";"IE|IL";182677;"ALH_OFFEBAY_IE_IL_email_NonBiz_Only";"EMEA";"EMEA_IL";"Newbie";"010_ALH_OFFEBAY_IE_IL_email_NonBiz_Only";357;100918.19;804.640000013271;6.63417190232794;116510.84;4213.64000001827;6.63417190232794
"715";"2013-11";"T";"RO|PL";182684;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only";"EMEA";"EMEA_PL";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only";408;153397.21;17347.6200000582;6044.06551379649;171581.66;18804.7200000612;6044.06551379649
"716";"2013-11";"T";"SG|TH|VN|ID|MY|PH|IN";177217;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";"APAC";"APAC_SEA";"Newbie";"015_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_WPS";68;11466.18;998.720000026019;6.18;31136.97;1513.39000002767;6.18
"717";"2013-09";"C";"SG|TH|VN|ID|MY|PH|IN";148264;"ALH_OFFEBAY_Rest_Of_APAC_Control";"APAC";"APAC_IN";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Control";26;0;0;0;46207.3;3329.370000005;897.802035446621
"718";"2013-11";"C";"US";138430;"ALH_ARS_masked2_nonbiz_US_CG_90";"NA";"NA_US";"ARS_Masked_ALH";"103_ALH_ARS_masked2_nonbiz_US_CG_90";111;0;0;0;93584.3;17466.150000036;5719.79
"719";"2013-12";"C";"ES|IT";192893;"EMEA_on_eBay_ES_IT_control";"EMEA";"EMEA_ES";"Newbie";"027_EMEA_on_eBay_ES_IT_control";607;9.63;0;0;225340.16;38772.0296592379;9450.4213672026
"720";"2013-11";"T";"CN|C2|HK|TW";173339;"ALH_ONEBAY_CN_C2(Eval)";"APAC";"APAC_CN+C2";"Newbie";"019_ALH_ONEBAY_CN_C2(Eval)";73;46650.49;5231.69000003981;0;287672.53;20335.9074970824;549.499900048239
"721";"2013-12";"C";"RO|PL";182686;"ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";"EMEA";"EMEA_REU";"Newbie";"011_ALH_OFFEBAY_RO_PL_email_NonBiz_Only_Control";46;0;0;0;12151.41;1293.64000000838;59
"722";"2013-09";"T";"US";148607;"ALH_ARS_masked2_biz_US_22_43";"NA";"NA_US";"ARS_Masked_ALH";"113_ALH_ARS_masked2_biz_US_22_43";159;469633.82;12896.220000028;2775.14;618026.87;12839.270000027;2775.14
"723";"2013-12";"T";"SG|TH|VN|ID|MY|PH|IN";148263;"ALH_OFFEBAY_Rest_Of_APAC_Test";"APAC";"APAC_IN";"Newbie";"020_ALH_OFFEBAY_Rest_Of_APAC_Test";389;177667.57;5825.94000003475;158.8;244657.04;6620.94000003875;500.75
"724";"2013-08";"C";"SG|TH|VN|ID|MY|PH|IN";180302;"ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";"APAC";"APAC_IN";"Newbie";"016_ALH_OFFEBAY_SEA_IN_Test_Till_7_Trans_Email_Control";540;0;0;0;730737.81;22724.3000000775;15152.6161370479
